LiftID,Lake,Agency,Location,Latitude,Longitude,STATD,Model_unit,Grid,Year,Month,Day,SurveyType,SurveyType2,SurveyDescription,Gear,Nights,NetLength(km),Depth1(m),Depth2(m),AvgDepth(m),SurfaceTemp(C),BottomTemp(C),NetMaterial,MinMesh(mm),MaxMesh(mm),Comments
LTBB_17000865,MICHIGAN,LTBB,BAYSHORE,45.37935,-85.09958333,MM-3,NORTH,518,2012,10,3,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,31.0896,42.672,,17.27916,,NYLON,50.8,152.4,
LTBB_17000998,MICHIGAN,LTBB,BAYSHORE,45.37286667,-85.09918333,MM-3,NORTH,518,2014,8,28,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,10.9728,27.1272,,19.05708,,NYLON,50.8,152.4,WAE2  SLIME1/5
LTBB_917000998,MICHIGAN,LTBB,BAYSHORE,45.37286667,-85.09918333,MM-3,NORTH,518,2014,8,28,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,10.9728,27.1272,,19.05708,,MONO,50.8,152.4,SLIME1/5
LTBB_17000809,MICHIGAN,LTBB,BAYSHORE,45.38073333,-85.09836667,MM-3,NORTH,518,2011,10,12,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,30.48,35.052,,14.39004,,NYLON,50.8,152.4,
LTBB_17001054,MICHIGAN,LTBB,BAYSHORE,45.37395,-85.09798333,MM-3,NORTH,518,2015,6,30,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,49.9872,52.4256,,17.11248,,NYLON,50.8,152.4,DEEP
LTBB_917001054,MICHIGAN,LTBB,BAYSHORE,45.37395,-85.09798333,MM-3,NORTH,518,2015,6,30,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,49.9872,45.72,,17.11248,,MONO,50.8,152.4,DEEP
LTBB_17000258,MICHIGAN,LTBB,CROSS VILLAGE,45.63858333,-85.09743333,MM-3,NORTH,418,2002,7,16,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,39.3192,53.34,,,,NYLON,50.8,152.4,Old 17000258 and 259
LTBB_17001074,MICHIGAN,LTBB,CROSS VILLAGE,45.62923333,-85.09656667,MM-3,NORTH,418,2015,9,3,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,37.7952,33.528,,20.39052,,NYLON,50.8,152.4,
LTBB_917001074,MICHIGAN,LTBB,CROSS VILLAGE,45.62923333,-85.09656667,MM-3,NORTH,418,2015,9,3,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,37.7952,45.1104,,20.39052,,MONO,50.8,152.4,THUNDERSTORM!
LTBB_17000264,MICHIGAN,LTBB,CROSS VILLAGE,45.6282,-85.09635,MM-3,NORTH,418,2002,7,24,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.82,33.528,38.1,,,,NYLON,50.8,152.4,"Old 17000264, 265 and 266"
LTBB_17001075,MICHIGAN,LTBB,CROSS VILLAGE,45.62981667,-85.09488333,MM-3,NORTH,418,2015,9,3,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,16.4592,18.8976,,20.2794,,NYLON,50.8,152.4,
LTBB_917001075,MICHIGAN,LTBB,CROSS VILLAGE,45.62981667,-85.09488333,MM-3,NORTH,418,2015,9,3,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,18.8976,30.48,,20.2794,,MONO,50.8,152.4,
LTBB_17000858,MICHIGAN,LTBB,BAYSHORE,45.3738,-85.09431667,MM-3,NORTH,518,2012,8,29,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,7.62,30.48,,21.72396,,NYLON,50.8,152.4,SLIME 3/5
LTBB_17001114,MICHIGAN,LTBB,BAYSHORE,45.38521667,-85.09423333,MM-3,NORTH,518,2016,6,14,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,48.4632,45.72,,12.72324,,MONO,50.8,152.4,LWAP DEEP / SLIME 2/5
LTBB_17001115,MICHIGAN,LTBB,BAYSHORE,45.38521667,-85.09423333,MM-3,NORTH,518,2016,6,14,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,50.292,48.4632,,12.72324,,NYLON,50.8,152.4,LWAP DEEP / SLIME 2/5
LTBB_17000821,MICHIGAN,LTBB,BAYSHORE,45.37913333,-85.09401667,MM-3,NORTH,518,2012,5,15,LWAP,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,30.48,41.4528,,8.6118,,NYLON,50.8,152.4,ALSO LWAP #17000823 - MEDIUM. SLIME 1/5
LTBB_17000781,MICHIGAN,LTBB,BAYSHORE,45.3768,-85.09365,MM-3,NORTH,518,2011,5,25,LWAP,LWAP/Fishery Independent LWF Surveys,,Gill,1,0.54,32.004,41.148,,5.11152,,NYLON,50.8,152.4,ALSO LWAP 17000783
LTBB_17000917,MICHIGAN,LTBB,Bayshore,45.373,-85.0928,MM-3,NORTH,518,2013,8,21,WAE,Walleye Assessment,,GILL,1,0.12,9.4488,21.0312,,19.83492,,NYLON,50.8,88.9,WAE2
LTBB_17001072,MICHIGAN,LTBB,BAYSHORE,45.37273333,-85.09271667,MM-3,NORTH,518,2015,9,1,WAE,Walleye Assessment,,GILL,1,0.15,10.668,21.336,,20.2794,,NYLON,50.8,101.6,WAE 2
LTBB_17001015,MICHIGAN,LTBB,BAYSHORE,45.3722,-85.09268333,MM-3,NORTH,518,2014,10,17,WAE,Walleye Assessment,,GILL,1,0.15,9.7536,21.336,,12.7788,,NYLON,50.8,101.6,WAE2
LTBB_17000942,MICHIGAN,LTBB,Bayshore,45.37293333,-85.09243333,MM-3,NORTH,518,2013,10,30,WAE,Walleye Assessment,,GILL,1,0.12,9.144,21.336,,12.2232,,NYLON,50.8,88.9,WAE2
LTBB_17000973,MICHIGAN,LTBB,BAYSHORE,45.37328333,-85.09238333,MM-3,NORTH,518,2014,6,10,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,13.4112,28.956,,9.88968,,NYLON,50.8,152.4,LWAP 17001031
LTBB_17000327,MICHIGAN,LTBB,CROSS VILLAGE,45.64243333,-85.09215,MM-3,NORTH,418,2003,6,4,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,46.0248,61.2648,,8.334,,NYLON,50.8,152.4,Old 17000327 and 328 ALSO LWAP #17000326
LTBB_17000305,MICHIGAN,LTBB,CROSS VILLAGE,45.63058333,-85.09173333,MM-3,NORTH,418,2003,5,22,LWAP,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,18.8976,30.48,,6.1116,,NYLON,50.8,152.4,Old 17000305 and 306 ALSO LWAP #17000309
LTBB_17000263,MICHIGAN,LTBB,CROSS VILLAGE,45.63265,-85.09133333,MM-3,NORTH,418,2002,7,16,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,17.6784,22.86,,,,NYLON,50.8,152.4,
LTBB_17000853,MICHIGAN,LTBB,CROSS VILLAGE,45.64555,-85.09103333,MM-3,NORTH,418,2012,8,15,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,41.148,50.292,,20.39052,,NYLON,50.8,152.4,
LTBB_17000382,MICHIGAN,LTBB,CROSS VILLAGE,45.63833333,-85.09011667,MM-3,NORTH,418,2004,5,26,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,35.6616,49.3776,,5.0004,,NYLON,50.8,152.4,Old 17000382 and 383
LTBB_15LHR1110-3,MICHIGAN,LTBB,LTB,45.47019,-85.08994,MM-3,NORTH,518,2015,11,10,LHR,Coregonid Spawning Assessment,,GILL,1,0.15,2.22504,2.25552,,-12.16764,,MONO,63.5,114.3,
LTBB_17000384,MICHIGAN,LTBB,CROSS VILLAGE,45.62906667,-85.08988333,MM-3,NORTH,418,2004,5,26,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,17.6784,35.6616,,5.0004,,NYLON,50.8,152.4,Old 17000384 and 385
LTBB_17000697,MICHIGAN,LTBB,5 MILE,45.46021667,-85.08928333,MM-3,NORTH,518,2009,6,24,YEPS,Yellow perch spawning assessment,,Gill,1,0.3,16.1544,28.956,,17.7792,,NYLON,38.1,88.9,
LTBB_17001138,MICHIGAN,LTBB,BAYSHORE,45.37235,-85.08925,MM-3,NORTH,518,2016,10,4,WAE,Walleye Assessment,,GILL,1,0.15,21.336,9.7536,,17.66808,,NYLON,50.8,101.6,WAE 2
LTBB_17000897,MICHIGAN,LTBB,Bayshore,45.37125,-85.08901667,MM-3,NORTH,518,2013,6,19,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,30.48,8.2296,,12.94548,,NYLON,50.8,152.4,Slime 1/5
LTBB_17000472,MICHIGAN,LTBB,5 MILE,45.46203333,-85.08895,MM-3,NORTH,518,2005,6,29,YEPS,Yellow perch spawning assessment,,GILL,1,0.3,14.3256,20.7264,,17.2236,,NYLON,38.1,88.9,All large YEP (98YC) caught deeper than 65'
LTBB_17000887,MICHIGAN,LTBB,Bayshore,45.37168333,-85.08885,MM-3,NORTH,518,2013,5,30,LWAP,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,9.144,21.336,,5.44488,,NYLON,50.8,152.4,lwap SHALLOW 17000955
LTBB_17001052,MICHIGAN,LTBB,BAYSHORE,45.37643333,-85.08875,MM-3,NORTH,518,2015,6,18,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,44.196,39.0144,,13.00104,,NYLON,50.8,152.4,MEDIUM
LTBB_917001052,MICHIGAN,LTBB,BAYSHORE,45.37643333,-85.08875,MM-3,NORTH,518,2015,6,18,LWAP,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,39.0144,30.48,,13.00104,,MONO,50.8,152.4,MEDIUM
LTBB_17000260,MICHIGAN,LTBB,CROSS VILLAGE,45.63663333,-85.08865,MM-3,NORTH,418,2002,7,16,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,15.8496,22.86,,,,NYLON,50.8,152.4,
LTBB_17000835,MICHIGAN,LTBB,BAYSHORE,45.37726667,-85.08785,MM-3,NORTH,518,2012,6,7,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,45.72,51.2064,,13.38996,,NYLON,50.8,152.4,ALSO LWAP #17000837 - DEEP. SLIME 1/5
LTBB_17000609,MICHIGAN,LTBB,5 MILE,45.45211667,-85.08776667,MM-3,NORTH,518,2007,8,15,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,29.5656,40.8432,,22.27956,,NYLON,50.8,152.4,
LTBB_15CF0629-1,MICHIGAN,LTBB,LTB,45.36773,-85.08761,MM-3,NORTH,518,2015,6,29,CF,,,GILL,1,0.1,0.94488,0.97536,,-9.00072,,MONO,12.7,76.2,
LTBB_17000784,MICHIGAN,LTBB,BAYSHORE,45.37221667,-85.08673333,MM-3,NORTH,518,2011,6,7,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,11.5824,29.2608,,11.9454,,NYLON,50.8,152.4,"Fish on Drop-off, Medium Slime"
LTBB_17000798,MICHIGAN,LTBB,CROSS VILLAGE,45.64351667,-85.08553333,MM-3,NORTH,418,2011,9,1,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,30.48,53.6448,,20.50164,,NYLON,50.8,152.4,
LTBB_17000700,MICHIGAN,LTBB,5 MILE,45.45821667,-85.08533333,MM-3,NORTH,518,2009,7,9,YEPS,Yellow perch spawning assessment,,Gill,1,0.3,15.24,21.336,,17.2236,,NYLON,38.1,88.9,
LTBB_17001120,MICHIGAN,LTBB,BAYSHORE,45.37498333,-85.08525,MM-3,NORTH,518,2016,6,22,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,44.196,33.528,,15.77904,,MONO,50.8,152.4,LWAP MEDIUM / SLIME 3/5
LTBB_17001121,MICHIGAN,LTBB,BAYSHORE,45.37498333,-85.08525,MM-3,NORTH,518,2016,6,22,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,41.148,44.196,,15.77904,,NYLON,50.8,152.4,LWAP MEDIUM / SLIME 3/5
LTBB_17000808,MICHIGAN,LTBB,CROSS VILLAGE,45.64581667,-85.08513333,MM-3,NORTH,418,2011,10,5,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,32.6136,35.3568,,13.00104,,NYLON,50.8,152.4,
LTBB_17000019,MICHIGAN,LTBB,5 MILE,45.45601667,-85.08503333,MM-3,NORTH,518,1998,9,17,LWFA,LWF Gillnet Assessement,,GILL,1,0.36,32.004,41.148,,,,NYLON,114.3,152.4,
LTBB_17000020,MICHIGAN,LTBB,5 MILE,45.45601667,-85.08503333,MM-3,NORTH,518,1998,9,18,LWFA,LWF Gillnet Assessement,,GILL,1,0.36,32.004,41.148,,,,NYLON,114.3,152.4,
LTBB_17000640,MICHIGAN,LTBB,5 MILE,45.46263333,-85.08503333,MM-3,NORTH,518,2008,6,24,YEPS,Yellow perch spawning assessment,,GILL,1,0.3,9.4488,14.0208,,13.6122,,NYLON,38.1,88.9,
LTBB_17000352,MICHIGAN,LTBB,5 MILE,45.45956667,-85.085,MM-3,NORTH,518,2003,8,13,YEPP,Yellow perch spawning assessment,,GILL,1,0.3,16.764,29.2608,,,,NYLON,38.1,88.9,
LTBB_17000972,MICHIGAN,LTBB,BAYSHORE,45.374,-85.08463333,MM-3,NORTH,518,2014,6,10,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,27.432,41.4528,,10.22304,,NYLON,50.8,152.4,LWAP 17001030
LTBB_17000610,MICHIGAN,LTBB,5 MILE,45.45516667,-85.08385,MM-3,NORTH,518,2007,8,15,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,14.3256,30.48,,22.27956,,NYLON,50.8,152.4,
LTBB_17000864,MICHIGAN,LTBB,BAYSHORE,45.3726,-85.0837,MM-3,NORTH,518,2012,9,26,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,30.7848,45.72,,17.83476,,NYLON,50.8,152.4,
LTBB_17000936,MICHIGAN,LTBB,Bayshore,45.3715,-85.08363333,MM-3,NORTH,518,2013,10,10,WAE,Walleye Assessment,,GILL,1,0.12,9.144,21.6408,,15.50124,,NYLON,50.8,88.9,WAE16
LTBB_17000342,MICHIGAN,LTBB,5 MILE,45.46085,-85.08355,MM-3,NORTH,518,2003,7,2,YEPS,Yellow perch spawning assessment,,GILL,1,0.3,5.4864,14.0208,,16.668,,NYLON,38.1,88.9,
LTBB_17000830,MICHIGAN,LTBB,BAYSHORE,45.37205,-85.08305,MM-3,NORTH,518,2012,6,5,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,9.144,30.48,,12.38988,,NYLON,50.8,152.4,ALSO LWAP #17000832 - SHALLOW. SLIME 2/5
LTBB_17000863,MICHIGAN,LTBB,BAYSHORE,45.37205,-85.08305,MM-3,NORTH,518,2012,9,26,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,8.2296,30.48,,17.72364,,NYLON,50.8,152.4,
LTBB_17000886,MICHIGAN,LTBB,Bayshore,45.37205,-85.08305,MM-3,NORTH,518,2013,5,30,LWAP,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,30.48,43.2816,,5.44488,,NYLON,50.8,152.4,lwap MEDIUM 17000956
LTBB_17000785,MICHIGAN,LTBB,BAYSHORE,45.37486667,-85.08291667,MM-3,NORTH,518,2011,6,7,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,Gill,1,0.54,45.72,48.768,,11.72316,,NYLON,50.8,152.4,ALSO LWAP 17000786
LTBB_17000807,MICHIGAN,LTBB,CROSS VILLAGE,45.64583333,-85.08291667,MM-3,NORTH,418,2011,10,5,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,15.24,24.384,,13.00104,,NYLON,50.8,152.4,
LTBB_17000329,MICHIGAN,LTBB,CROSS VILLAGE,45.64418333,-85.08276667,MM-3,NORTH,418,2003,6,4,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,13.716,21.9456,,8.334,,NYLON,50.8,152.4,Old 17000329 and 330
LTBB_17001053,MICHIGAN,LTBB,BAYSHORE,45.37186667,-85.08243333,MM-3,NORTH,518,2015,6,30,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,30.48,24.6888,,17.33472,,NYLON,50.8,152.4,SHALLOW
LTBB_917001053,MICHIGAN,LTBB,BAYSHORE,45.37186667,-85.08243333,MM-3,NORTH,518,2015,6,30,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.27,12.192,24.6888,,17.33472,,MONO,50.8,152.4,SHALLOW
LTBB_17001007,MICHIGAN,LTBB,CROSS VILLAGE,45.65725,-85.08228333,MM-3,NORTH,418,2014,9,24,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,35.3568,42.672,,14.55672,,NYLON,50.8,152.4,
LTBB_917001007,MICHIGAN,LTBB,CROSS VILLAGE,45.65725,-85.08228333,MM-3,NORTH,418,2014,9,24,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,35.3568,42.672,,14.55672,,MONO,50.8,152.4,
LTBB_17000873,MICHIGAN,LTBB,BAYSHORE,45.37133333,-85.082,MM-3,NORTH,518,2012,11,6,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,9.144,22.86,,10.88976,,NYLON,50.8,152.4,
LTBB_17000473,MICHIGAN,LTBB,5 MILE,45.46366667,-85.08188333,MM-3,NORTH,518,2005,6,29,YEPS,Yellow perch spawning assessment,,GILL,1,0.3,7.3152,14.3256,,17.2236,,NYLON,38.1,88.9,
LTBB_17000846,MICHIGAN,LTBB,BAYSHORE,45.37176667,-85.0818,MM-3,NORTH,518,2012,7,10,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,15.24,30.48,,22.5018,,NYLON,50.8,152.4,
LTBB_17000469,MICHIGAN,LTBB,5 MILE,45.45655,-85.08176667,MM-3,NORTH,518,2005,6,23,YEPS,Yellow perch spawning assessment,,GILL,1,0.3,16.764,21.336,,17.83476,,NYLON,38.1,88.9,
LTBB_17000834,MICHIGAN,LTBB,BAYSHORE,45.37353333,-85.08156667,MM-3,NORTH,518,2012,6,7,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,30.48,43.5864,,13.38996,,NYLON,50.8,152.4,ALSO LWAP #17000836 - MEDIUM. SLIME 1/5
LTBB_17000348,MICHIGAN,LTBB,CROSS VILLAGE,45.65188333,-85.07835,MM-3,NORTH,418,2003,8,7,YEPP,Yellow perch spawning assessment,,GILL,1,0.3,10.3632,30.48,,17.7792,,NYLON,38.1,88.9,
LTBB_17000831,MICHIGAN,LTBB,BAYSHORE,45.37443333,-85.07835,MM-3,NORTH,518,2012,6,5,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,45.72,49.3776,,12.38988,,NYLON,50.8,152.4,ALSO LWAP #17000833 - DEEP. SLIME 2/5
LTBB_17000399,MICHIGAN,LTBB,5 MILE,45.45066667,-85.07813333,MM-3,NORTH,518,2004,7,9,YEPS,Yellow perch spawning assessment,,GILL,1,0.3,14.9352,31.0896,,15.0012,,NYLON,38.1,88.9,
LTBB_17000931,MICHIGAN,LTBB,Cross Village,45.66113333,-85.07671667,MM-3,NORTH,418,2013,9,24,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,31.3944,35.052,,14.77896,,NYLON,50.8,152.4,
LTBB_17000804,MICHIGAN,LTBB,CROSS VILLAGE,45.66925,-85.07601667,MM-3,NORTH,318,2011,9,28,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,34.4424,36.576,,16.27908,,NYLON,50.8,152.4,
LTBB_917001018,MICHIGAN,LTBB,CROSS VILLAGE,45.66196667,-85.07581667,MM-3,NORTH,418,2014,10,23,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,30.48,42.672,,10.44528,,MONO,50.8,152.4,
LTBB_17001018,MICHIGAN,LTBB,CROSS VILLAGE,45.66196667,-85.07581667,MM-3,NORTH,418,2014,10,23,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,30.48,42.672,,10.44528,,NYLON,50.8,152.4,
LTBB_17000757,MICHIGAN,LTBB,CROSS VILLAGE,45.65673333,-85.0741,MM-3,NORTH,418,2010,8,10,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,30.48,42.672,,22.7796,,NYLON,50.8,152.4,
LTBB_17000641,MICHIGAN,LTBB,4 MILE,45.4496,-85.07395,MM-3,NORTH,518,2008,6,24,YEPS,Yellow perch spawning assessment,,GILL,1,0.27,11.8872,16.764,,13.6122,,NYLON,38.1,88.9,"SOUTH END OF YEP ZONE / 3.5"" PANEL MISSING"
LTBB_17000051,MICHIGAN,LTBB,9 Mile,45.37166667,-85.07391667,MM-3,NORTH,518,1999,10,7,LWFA,LWF Gillnet Assessement,,GILL,1,0.48,24.384,39.624,,,,NYLON,63.5,152.4,"Sent for stomach analysis, possibly too late in season."
LTBB_17000758,MICHIGAN,LTBB,CROSS VILLAGE,45.65531667,-85.0727,MM-3,NORTH,418,2010,8,10,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,19.812,28.6512,,22.7796,,NYLON,50.8,152.4,
LTBB_17000916,MICHIGAN,LTBB,Bayshore,45.3701,-85.07171667,MM-3,NORTH,518,2013,8,21,WAE,Walleye Assessment,,GILL,1,0.12,9.144,12.192,,20.0016,,NYLON,50.8,88.9,WAE9
LTBB_17000343,MICHIGAN,LTBB,S END/S YEP ZONE,45.45153333,-85.0709,MM-3,NORTH,518,2003,7,2,YEPS,Yellow perch spawning assessment,,GILL,1,0.3,9.4488,13.4112,,16.668,,NYLON,38.1,88.9,
LTBB_917001019,MICHIGAN,LTBB,CROSS VILLAGE,45.65513333,-85.07081667,MM-3,NORTH,418,2014,10,23,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,9.144,32.004,,10.44528,,MONO,50.8,152.4,
LTBB_17001019,MICHIGAN,LTBB,CROSS VILLAGE,45.65513333,-85.07081667,MM-3,NORTH,418,2014,10,23,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,9.144,32.004,,10.44528,,NYLON,50.8,152.4,
LTBB_17000925,MICHIGAN,LTBB,Cross Village,45.67063333,-85.0706,MM-3,NORTH,318,2013,9,11,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,27.432,29.8704,,18.8904,,NYLON,50.8,152.4,ROUGH!!!
LTBB_15CF0708-1,MICHIGAN,LTBB,LTB,45.45222,-85.07006,MM-3,NORTH,518,2015,7,8,CF,,,GILL,1,0.1,1.70688,3.59664,,-8.27844,,MONO,12.7,76.2,
LTBB_17000848,MICHIGAN,LTBB,CROSS VILLAGE,45.66161667,-85.06941667,MM-3,NORTH,418,2012,7,12,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,31.3944,35.6616,,20.77944,,NYLON,50.8,152.4,
LTBB_17000983,MICHIGAN,LTBB,BAYSHORE,45.37258333,-85.0684,MM-3,NORTH,518,2014,7,18,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,45.72,53.34,,16.44576,,NYLON,50.8,152.4,LWAP 17001032  SLIME 2/5
LTBB_17000799,MICHIGAN,LTBB,CROSS VILLAGE,45.65658333,-85.06816667,MM-3,NORTH,418,2011,9,1,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,12.192,32.004,,20.50164,,NYLON,50.8,152.4,
LTBB_17000921,MICHIGAN,LTBB,4 MILE,45.44095,-85.06718333,MM-3,NORTH,518,2013,8,29,WAE,Walleye Assessment,,GILL,1,0.12,15.24,21.336,,21.00168,,NYLON,50.8,88.9,
LTBB_17000896,MICHIGAN,LTBB,Bayshore,45.3774,-85.06658333,MM-3,NORTH,518,2013,6,19,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,GILL,1,0.54,45.72,52.4256,,12.72324,,NYLON,50.8,152.4,"LWAP Deep 17000957, Slime 1/5"
LTBB_17000847,MICHIGAN,LTBB,CROSS VILLAGE,45.65945,-85.0645,MM-3,NORTH,418,2012,7,12,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,12.192,29.8704,,20.77944,,NYLON,50.8,152.4,
LTBB_17000791,MICHIGAN,LTBB,CROSS VILLAGE,45.66591667,-85.06441667,MM-3,NORTH,418,2011,7,7,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,37.7952,35.052,,16.72356,,NYLON,50.8,152.4,LIVE AND DEAD SLIME 2/5
LTBB_17000070,MICHIGAN,LTBB,STURGEON BAY,45.70365,-85.0622,MM-3,NORTH,318,2000,6,6,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,23.4696,24.9936,,14.4456,,NYLON,50.8,152.4,
LTBB_17001008,MICHIGAN,LTBB,CROSS VILLAGE,45.65771667,-85.0609,MM-3,NORTH,418,2014,9,24,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,7.62,27.7368,,15.66792,,NYLON,50.8,152.4,
LTBB_917001008,MICHIGAN,LTBB,CROSS VILLAGE,45.65771667,-85.0609,MM-3,NORTH,418,2014,9,24,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.27,7.62,27.7368,,15.66792,,MONO,50.8,152.4,
LTBB_17000748,MICHIGAN,LTBB,4 MILE,45.42795,-85.05936667,MM-3,NORTH,518,2010,6,17,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,Gill,1,0.54,41.148,44.8056,,13.22328,,NYLON,50.8,152.4,ALSO LWAP 17000749
LTBB_17000854,MICHIGAN,LTBB,CROSS VILLAGE,45.6582,-85.05881667,MM-3,NORTH,418,2012,8,15,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,16.764,26.5176,,20.39052,,NYLON,50.8,152.4,
LTBB_17000740,MICHIGAN,LTBB,4 MILE,45.42488333,-85.05686667,MM-3,NORTH,518,2010,5,25,LWAP,LWAP/Fishery Independent LWF Surveys,,Gill,1,0.54,45.72,51.2064,,13.11216,,NYLON,50.8,152.4,ALSO LWAP 17000741
LTBB_17000750,MICHIGAN,LTBB,4 MILE,45.43156667,-85.0567,MM-3,NORTH,518,2010,6,17,LWFSURVEY,LWAP/Fishery Independent LWF Surveys,,Gill,1,0.54,17.0688,30.48,,13.22328,,NYLON,50.8,152.4,ALSO LWAP 17000751   SLIME1/5
LTBB_17000909,MICHIGAN,LTBB,Cross Village,45.6667,-85.05526667,MM-3,NORTH,318,2013,7,25,LWFSURVEY,Fishery Independent LWF Surveys,,GILL,1,0.54,30.48,32.9184,,19.77936,,NYLON,50.8,152.4,Slime 1/5
LTBB_17000790,MICHIGAN,LTBB,CROSS VILLAGE,45.66166667,-85.05441667,MM-3,NORTH,418,2011,7,7,LWFSURVEY,Fishery Independent LWF Surveys,,Gill,1,0.54,24.384,28.6512,,16.72356,,NYLON,50.8,152.4,DEAD SLIME 2/5
LTBB_17000742,MICHIGAN,LTBB,4 MILE,45.42986667,-85.05395,MM-3,NORTH,518,2010,5,25,LWAP,LWAP/Fishery Independent LWF Surveys,,Gill,1,0.54,19.5072,28.956,,13.11216,,NYLON,50.8,152.4,ALSO LWAP 17000743   SLIME2/5
